Date,AUTO,BANK,CHEMICALS,CONSUMER DURABLES,FINANCIAL SERVICES,FMCG,HEALTHCARE,IT,MEDIA,METAL,OIL & GAS,PHARMA,PRIVATE BANK,PSU BANK,REALTY
2010-01-19,-0.0045220410191259,0.004690292249745598,-0.00024641130765767905,0.0059006844793996205,0.0008934432704381656,-0.0050684516431148685,-0.01354183233387296,-0.01819240756169971,-0.02503752453527308,-0.005325510361409713,-0.01592196098774934,-0.015826723579983937,0.00595852452989476,0.006339681080165471,-0.01766139988461468
2010-01-20,0.0059672731867577156,-0.0010453266782691761,-0.00559019565684804,0.01831009441390985,-0.0008980887039490293,-0.001176666020653916,-0.003997401451962368,-0.0026859129632376133,0.03795527080878491,0.0060997322988367575,-0.015696654231239893,-0.00432382925134378,-0.002022236479846562,-0.0029274567794368433,-0.021029099727190137
2010-01-21,-0.015710521936008526,-0.022687054517961824,-0.011601845748187234,-0.026576840460847517,-0.023330436890691586,-0.013165079761063292,-0.022409590371541332,-0.016604983147181285,-0.030771337132686427,-0.024938060835710374,-0.02095052619752069,-0.023951183119456432,-0.026236552139450975,-0.019430996750447682,-0.027596083136587013
2010-01-22,-0.0041251124595623745,-0.016441873241173632,-0.00952380952380949,-0.004810527793937647,-0.017804948794038267,0.006992673071818389,-0.01257445078091135,-0.012987449385910232,-0.008563911500361954,-0.017325316228658183,-0.014624200508002616,-0.016380283387943395,-0.021619950191378634,-0.012152158675897362,-0.01727431937589552
2010-01-25,-0.01886254496993467,-0.00866898827606244,-0.008925878043525182,-0.005869878974061216,-0.008447672701665132,0.009895259480341867,-0.003491899090034778,-0.012817893984271245,-0.005764527083184978,-0.00612101221594985,-0.003105674455439411,-0.002334047288132357,-0.01894861522779634,-0.002414895173010412,-0.030903199675982207
2010-01-27,-0.05016570616949367,-0.042177402663109875,-0.050825347994108094,-0.025698527920840264,-0.04585429833931376,-0.010642103009922632,-0.024608135730795344,-0.03453865121652622,-0.028959892042299318,-0.04896360086663565,-0.019346321745530415,-0.02798196513072493,-0.038803336448435366,-0.04173282630871322,-0.08105905462448282
2010-01-28,0.001320036713520878,0.01129078729381261,-0.008119932200283952,0.003504638859868292,0.010246682734009305,-0.0019598017305998416,0.006916148674362521,0.008992677263797155,0.0069731833750452665,-0.00027126124987075784,-0.001326317879479899,0.010161644244798484,0.014964310301097905,0.011582596806484657,0.016623081296190945
2010-01-29,0.006872993803319849,0.027030395840381694,0.014912189545879695,0.003542172172794844,0.02175314547156093,-0.019235099546150658,0.010517138854453156,-0.00977103560586634,0.0049036071740444775,-0.015445391561486055,0.0027833998035715624,0.009081345426629861,0.021969751059069953,0.02513330951944215,0.02910123920726515
2010-02-01,0.015445621524309061,-0.0002658483161975811,0.02081946790900857,0.045625317732249426,-0.00032275229197742394,0.00048628005738393654,0.022311432489714456,0.00881277763377808,0.021706368497812267,0.013069575168741299,0.01402904941096228,0.024020580213240716,0.007178433261820549,-0.004159433438077786,0.004890560132153832
2010-02-02,-0.012464029924416642,-0.02093823163858144,-0.02137559415347401,-0.012913655983683103,-0.015476751423768031,-0.007736789517419851,-0.007604915145927427,-0.010055905518787212,-0.004074179811100698,-0.01745872198374232,-0.010960821807460164,-0.0065184671558956575,-0.0201765921472854,-0.021955817267076072,-0.02398771413739398
2010-02-03,0.013158565818330192,0.019331258893619196,0.012760432977832803,0.023762518971171875,0.02335406295699971,0.01822008029820954,0.00538733779001177,0.020074462562872597,0.01728308061655337,0.040864115553282065,0.017945960478558787,0.0032155320445355073,0.027293858070758237,0.01136777508114073,0.02989606187531857
2010-02-04,-0.019830522694856967,-0.01862289080556312,-0.009833466395295143,-0.018055582718898622,-0.019815814544299704,-0.00384713595047681,-0.012095670199867015,-0.023320494485729704,-0.009821475745710129,-0.03551325604304689,-0.00503757792321291,-0.010722735567512687,-0.017024294578584787,-0.023063195130501257,-0.039055775520743796
2010-02-05,-0.0193757575342558,-0.029258301755380134,-0.02747667690630451,-0.028334242886563277,-0.025759441103185066,-0.013809424000725157,-0.019790955251358433,-0.020876939246669446,-0.025642089785851474,-0.041280340302205176,-0.03194388057837039,-0.018895620602952024,-0.03075323218573467,-0.026794714127736596,-0.04577109971561011
2010-02-06,0.010547926552074482,0.006317453561548225,0.011712227191517544,0.009670965784705166,0.005550516959912821,0.004305238231319786,0.007457223206757346,0.009532547364557997,0.013867338432424825,0.015441511678648823,0.013379841522672908,0.0033564110295081218,0.007034146047436796,0.00805794750267319,0.023842489381174836
2010-02-08,-0.004450156861119159,0.008096481051817372,0.0019621421975992703,-0.0034309844286090074,-0.0005441710561127078,0.004975985152117834,0.0006314523403829764,-0.0030990421142556013,0.0021425742098881706,-0.009312721624288645,0.0006565779159022345,0.00025230619199079207,-0.0010205180999808272,0.01615665202515104,0.005065438126017119
2010-02-09,0.0077809398209203184,0.006023590899283171,0.006710056445109913,0.0075334093872228,0.006768240407899251,-0.004126122767803109,0.009706209369647167,0.022180084417419588,0.009617975913138732,0.005091506562493908,-0.0027399112411916615,0.011424603568240155,0.007288730179177527,0.00462038861002223,-0.014618015963511977
2010-02-10,-0.002734329262833124,-0.012207400699438264,-0.012020482306834057,0.006563171026612524,-0.008987555462599106,0.0008200714633703754,-0.005972103728100642,-0.005859479514118138,-0.026591926921137654,-0.011214011365910492,-0.00462957424664745,-0.006966200198393668,-0.007780249586599952,-0.016849394490153546,0.011016223471961961
2010-02-11,0.01871624514827963,0.011025331724969778,0.001343494475458229,0.012847914122260162,0.007655037883241844,0.010800656090607763,0.004735528942115819,0.012694112264396429,0.0056672069810239645,0.016215636262551847,0.014089528800006468,0.0034482758620688614,0.013689227264552573,0.006264887805168984,0.020235778871466215
2010-02-15,-0.0026473858336044653,-0.008196721311475308,-0.0057253232783548436,-0.012070128118678247,-0.004509060009095789,-0.00254350150195104,0.003605679690487751,0.004048403671025103,-0.013385282854234237,-0.0021283845393379464,-0.010871669267386919,0.004938104960039658,-0.003790802130182347,-0.01359751359751371,-0.0035675020754335485
2010-02-16,0.010977918409935228,0.010237347672837682,0.008317531961425262,0.0031156275219117457,0.00852997664625832,0.007218120909896708,0.011941110973648472,0.013772597736035452,-0.00028251536945023137,0.017614058543599986,0.011777956171145965,0.015012956195187943,0.00661314020272763,0.013781616945147235,0.01103355100202652
2010-02-17,0.00922822458372119,0.018302412536616908,0.015696024366044448,0.030843369636131435,0.016143789096609407,0.006997705854569158,0.001804506865928479,-0.00022627978625266998,0.004650534166374731,0.030294007835798054,0.0060276633034910265,0.0003005047929136584,0.023966998198347023,0.012511070651332945,-0.010111358574610319
2010-02-18,-0.008357705811420368,0.002619423492954409,0.011585840285784021,0.008340160513145012,0.0019356882251497787,-0.004245107865664122,0.001029986771259761,-0.00047007207771854187,-0.016070052710751237,-0.008765934413746623,-0.008957894365119512,3.858535079581671e-05,0.007996866909903533,-0.004002848493322553,-0.022319218827341003
2010-02-19,-0.008696878999506108,-0.010123747652760029,0.010554860007747635,-0.01932636880672456,-0.008702550172118961,-0.000996757384205793,0.0017116273626309741,-0.004990332863040292,-0.011279877692565776,-0.027023212335486768,-0.003800836183960654,0.0031032449027961206,-0.005742233700341104,-0.015641527913809905,-0.03465733879504762
2010-02-22,0.0015655497722837364,0.0007364117307442353,-0.025417090284838073,-0.011127777036100572,-5.905785011806053e-06,0.0005978091557419241,-0.005393853538377735,0.00706351915552883,-0.01127027927412616,0.010135432396761068,-0.0011366526770951735,-0.0068906399393359186,0.0004367464686749756,0.00165832529045562,-0.019428816630113532
2010-02-23,-0.018936548858799696,0.0023076877792627126,-0.007872444733271755,-0.00845364590778419,0.0032039072904395116,-0.001546923823468327,0.009465961206200246,0.005388680294812875,-0.006300143676334136,0.003013416767310151,-0.006401941670313938,0.00864816413252778,0.0006634499396862559,-0.0009503028055456442,0.010721318649259848
2010-02-24,-0.004165962568412507,-0.0009867319789264029,-0.006429519481041868,-0.008862102797188798,0.00029434793102844914,-0.004472381219931876,-0.007898373293897865,-0.0007002316815934995,-0.0072421580607393565,0.0026569838538939017,-0.0008008937974779418,-0.00904577744864099,-0.003151450442150261,2.6514473588479248e-05,0.011545677586953351
2010-02-25,0.00023548886449331619,0.0039096718815221365,-0.0002602329373937451,0.007284789617861831,0.002771941595014038,-0.011963467613698042,0.002580443367087515,0.0004065919806219842,-0.0034734976639279047,0.0006882360790205766,-0.009037315496491338,0.003949713804900279,0.004454195495129598,-0.00025519504192483833,-0.000642031673562693
2010-02-26,0.04608263020680048,0.021662489165827248,0.00813295001648573,0.013866549006237294,0.025905580205178635,-0.01669517980413049,0.01592539874429666,-0.0026633921931479287,0.007947696526035442,0.025255396247248374,0.010017551948104497,0.01836683493282676,0.02076477670125554,0.027379140933456503,0.0159897208937112
2010-03-02,0.04073621743634548,0.022854031125505214,0.010523114704245495,0.021312539068372605,0.015783572270340107,0.020641299154335657,0.013425395012739205,0.014219570985138708,0.03209829018702082,0.03268768724231008,-0.001693741165918583,0.008546730882205589,0.023577381888437055,0.017682438885877394,0.0022014567085879566
2010-03-03,0.008802755313296107,0.013152733100951552,0.01832872465463309,8.909583225191753e-05,0.014178226074419653,0.0146005031417904,0.008243019947066665,0.0082069519722332,0.02724594077131548,0.014986908825771472,0.011768008984437639,0.008616570658563694,0.012770919067215392,0.016563514610389518,0.021896104503073
2010-03-04,0.0008448528600475402,-0.0028375620198133333,0.014848476400234123,0.011186340889019819,-0.000555313377221589,0.0072828503109902964,0.00441418173280117,-0.010700900503671451,-0.002553691051793927,0.020299187161770815,-0.0064577766854043706,0.0030525777914984786,-0.0038276604678252335,0.005405219951593265,0.025657443402698377
2010-03-05,0.0016977286972845729,0.002734695688832778,0.017427805371192484,0.0024706963916341085,0.001541850832182723,-0.0006947557773328006,0.0038056945158726485,0.001645639056500281,0.027725703607981655,0.0023618368135045475,0.006080798004987509,0.003746401517664255,0.0022488592545861774,0.0034093482529804486,0.01484883617230004
2010-03-08,0.014992673462842276,0.011893632204636795,0.01739388702883682,0.0020137177356183145,0.011716669625421616,0.007416344938758979,0.006455399061032985,0.006759994523548807,-0.005785158117816436,0.003814307911709003,0.0050763635786776895,0.008456095181955448,0.013435747444847435,0.005020899804605294,-0.007315787161123022
2010-03-09,-0.006893026425849658,-0.000847369600752268,-0.006666631281150304,-0.0036913877787608795,-0.0016422837339884477,-0.003453369144001517,-0.0031838585774446315,0.007207574753089752,-0.010283875334730741,-0.01425354430218706,-0.009679239550327567,-0.004361661415547835,-0.003298341994158349,-0.008515036668799492,-0.012747593227841247
2010-03-10,0.0014973562304056998,-0.0020737125473289097,0.0051297122552032,0.008405291199706122,0.0016614625813911044,0.00801038074288929,-0.0021912517061122294,-0.00459907849656549,-0.0014698206818767323,-0.0038267940113577703,0.001506120107101827,-0.0013637249172024912,0.002154240388515305,-0.003437748212867353,0.005335246250756764
2010-03-11,-0.011512404803065035,0.007412890314444809,0.007883894633316624,0.006042663022849837,0.005721852706844777,-0.009892102426284133,0.006774298608849261,0.01054621599396377,0.0067711274798427645,0.0040833425105970544,0.0004813927767213233,0.007542364838502236,0.005647415777920273,0.0012920459781566862,-0.0025419760519099777
2010-03-12,0.0001039864628533671,-0.0015184747764468431,0.0025423550013714546,-0.004142583342136685,0.0011231391193171625,-0.005065688477540298,-0.002398491584483353,0.00010067029638993752,-0.00048338296462946406,0.005481814740898816,0.0035192365046226026,-0.005392676321676726,-0.00016524608340129365,-0.0012997067886360014,-0.007220620123845833
2010-03-15,-0.005970722977358567,-0.009528066369414168,-0.014847161572052459,-0.007444478962243428,-0.010064235747097916,0.00721863736165429,-0.006133406217717519,0.013052267789586791,-0.0005373519296905105,-0.002981556697701282,-0.009110001585037164,-0.006708337279414112,-0.007775846626290273,-0.014013381362607435,-0.008083764917811376
2010-03-16,0.012590059178349655,0.0019206427824556283,0.004144236520550182,0.012214253270175446,0.0016339105200182669,0.0011516996589304718,0.007807292710552138,0.010648427990626708,0.015567688980752337,0.017781944322284415,0.02043901288085692,0.010586004332925558,0.0015609090347348253,0.0009251891427632941,0.008172345690222738
2010-03-17,-0.002641966574740473,0.009387066829983581,0.0031698081096029895,0.0007956589451296736,0.008150733648414565,-0.00023700492304967735,0.013740761638716403,0.006595387325386115,-0.007735112115008991,0.008833646687856911,-0.000195946263696678,0.0164163419127763,0.007465128755364869,0.005000236604255637,-0.007723311792123599
2010-03-18,0.0004425403700389907,0.006954420791432714,-0.00443749337291921,0.0037339864355689922,0.005815743093975367,-0.0029916834527188296,-0.0004790386378876743,0.005160345108253361,-0.01001843629400856,0.00865809910431281,-0.004409654988593692,-0.001180914564183233,0.005593969908116225,0.00403365037511394,0.0003630752473449128
2010-03-19,0.004665010227258515,0.0019995028263242176,-0.004755489048529293,0.008416200247005401,0.0006499802297681434,0.003378871623735513,0.00616202004710531,-0.004737072246424945,0.003856310516829442,0.00011599702550491031,0.004157529419638983,0.005162929136216077,-0.0024623759545017165,0.010182739053633538,-0.007939388440250439
2010-03-22,-0.017720918177758782,-0.00904452690166957,-0.00025148483064907357,-0.01092196416672564,-0.011001889131270315,-0.004545423050006603,0.0019416242503424996,-0.0027174576312556376,-0.011590105163949649,-0.018994381010175476,-0.010017525769153934,0.002378157929204816,-0.009146551861426877,-0.007768204214018692,-0.04202679837197598
2010-03-23,-0.0056680908420436715,0.003913159427230806,-0.0030613937905086264,0.0029507073794030614,0.0026763943658887346,0.0008255316186962514,0.013542392987476504,0.0022761574546195096,0.004055522027760938,0.008624402519972207,0.010182258869377181,0.013773914112881425,0.004819077008797024,0.004544575517308136,-0.00840175673095278
2010-03-25,0.0047828380516967695,0.010338396816619522,-0.008734585630613467,-0.004431802403905616,0.0047571609874590415,0.009639486005357911,0.009323082558643447,0.00952349943835773,-0.004598129492943581,0.005900686773795849,-0.005586723592439724,0.01266936076971481,0.008520235559453804,0.007126023492589839,0.007895243597149992
2010-03-26,0.016898889846984178,0.014804281919888362,0.010160091852429609,0.012193651009038797,0.013467775671079929,0.0058070009147921375,0.0005178365937859031,-0.007950074179191136,0.021913324919840216,0.0026240219743631776,0.009497563514216933,-0.00035688259311394965,0.021369114175673998,0.011240804799694137,-0.0019344669468857045
2010-03-29,0.004258554657188052,0.006493094477697081,0.0018014153978125336,0.013346391744899266,0.008445547526641839,0.003743512546177552,0.0027736367376369753,-0.01640956452478093,-0.016024959228532865,0.0048399716907314705,0.004846652841403953,0.004244174869990847,0.007215563670620373,0.00966768292682918,0.008518580555622046
2010-03-30,-0.002561122656588477,-0.004969740270656553,0.0075994348589287775,-0.000488753164952338,-0.008029299901394449,0.002568245459855012,-0.010013940110462305,-0.022013072327485728,0.0013211308880400896,0.0010802370325084798,-0.000843393161130912,-0.011860812581261704,-0.012688379263827376,0.0032430375848127024,0.014354521080978344
2010-03-31,0.0017117992321893372,-0.0011298480512760278,0.012614459623106589,0.001180199126431969,0.003244682846318181,-0.010001660591442696,0.008551159909809591,-0.01044315829496012,0.0015112987573766556,0.0030989774612317778,-0.0009997004788449004,0.010584233592802583,2.6025603989232593e-05,-0.002973709160408622,0.0005145958083832003
2010-04-01,6.54860467945717e-05,0.005090067233286755,0.0013689936061178631,0.018813186490347356,0.00827642567374487,-0.001242902121457945,0.002456557373427648,0.02186664845157482,0.007425327552755601,0.01262706251619794,0.0053812008410560885,0.0008937351407196648,0.0035810299104481746,0.011746166873454644,0.01084771122644601
2010-04-05,0.02002182725288426,0.020073098261944144,0.015095960442507605,0.008081259551889985,0.014003962536023096,0.008543196416427756,0.01504259792233209,0.001654411764705932,0.013944696735538109,0.015262523942906725,0.013578516045576805,0.017032961566395777,0.016246437582820628,0.022023106209793974,0.027059530968129852
2010-04-06,-0.009773142048355221,0.0030519868847049825,-0.00289998658369206,0.004090476769381457,0.006603573975440424,0.0034164491859487445,-0.006747661765855284,-0.009860024358097297,0.0071637101218182675,0.0038052861867310384,-0.0027549788313693258,-0.009012159690089283,0.0046110113093535965,0.003205567995702596,0.014614483876778994
2010-04-07,0.012867215766661388,-0.004846734236549577,0.0008280202036929918,-0.0002884430485224909,-0.004281810609029213,0.0020077944867269437,0.0013202301222305923,-0.002485340702298333,0.0023689786035248073,-0.003625434244907022,0.004735868070057103,0.00015300821555408461,-0.004343463848918594,-0.0009836246860694953,0.004350045497924837
2010-04-08,-0.011252941248186543,-0.016635592213654404,-0.003138702738479493,0.009760024506922926,-0.015285339365808337,-0.004617090974747717,-0.008015717092337948,0.005059078892914792,-0.00810052784084625,-0.029275035306072672,-0.012680047135453454,-0.008675719090283196,-0.012275979948212279,-0.01282592800817961,0.0072039422800700414
2010-04-09,0.011898890258939643,0.014338235294117707,-0.0010477993619835146,0.018191952080768514,0.01731703702135312,0.00536953942253926,0.0004753228234175566,0.00011764705882355564,0.004127248032971043,0.01019825708509936,0.00621866526585757,0.00033353826853810276,0.01711896232433574,0.0037151136370341398,0.0006801377827507782
2010-04-12,-0.005812465728386007,-0.008393310205561,0.0016460435240910343,-0.0031458525329656206,-0.008270483038875676,0.005224195445413082,-0.0013197138860294721,0.0022014216814829624,0.008261379073116526,0.0014238272803674956,-0.005408663073686815,-0.0031327213868573844,-0.008199572880719042,-0.009084361081303505,0.007958780969085755
2010-04-13,-0.012691817424131058,-0.009654898725386385,0.004515292897874668,-0.0024328701611949777,-0.010603357817418724,-0.00599866666306792,-0.006312163578860219,0.02973775109829302,-0.002492222646266362,-0.006860504434476944,-0.007950628910184832,-0.006519763970566306,-0.010034001413311677,-0.0021094480129356663,-0.004176364387792897
2010-04-15,-0.0028676949815337194,-0.01459453759358853,0.0026113298687626685,-0.0006968009866702429,-0.01537286760455836,-0.008482756841666439,0.006640394700096142,0.004982780098190087,-0.02317007425785622,-0.004819939371315862,-0.009481051513583472,0.006457026853191827,-0.013011666791671206,-0.014244345075280052,0.016404185142308014
2010-04-16,-0.007049793641802027,0.0009791751385825886,-0.005507599973234134,0.009814312510023404,-0.0020896165445928316,0.010518892791367973,-0.0005768714193238322,-0.004682626483574315,-0.0030265266156310755,-0.0016199238264825722,-0.0046857448095458665,0.0013530178288807537,-0.0018735817117461195,-0.0014718612107265105,-0.004813891515516255
2010-04-19,-0.011666943555439957,-0.0054363223306160835,-0.006920039129017064,-0.010281693544767379,-0.004679101094488769,-0.0114771669419651,-0.006679708842242449,-0.012795363715539243,-0.0003273809523809401,-0.022882940906895355,-0.017781531042701748,-0.006421890269440178,-0.0009844922776425236,-0.004648633954057346,-0.02496328928046987
2010-04-20,0.010941994741499261,0.015393049479194731,0.011752749257309514,0.006293103749001494,0.017793140843161304,0.004021839107244851,0.003925656493967367,-0.010594879828503156,-0.0031557950519515154,0.004990102189349255,0.0050421248438146105,0.005550091330616791,0.01339440572671946,0.021910258978047104,0.03074060949681079
2010-04-21,0.011033760105914059,0.011560326483945671,0.0116368319381841,0.010586999552808507,0.008883549584058015,0.005837933185974142,-0.000313708163039883,0.0007666666666668043,0.015130066003643527,-0.0008282548418221403,0.0008674517704809759,0.00041919932928125014,0.021601072533445453,0.0029428708878500576,0.017769660507090723
2010-04-22,0.009169443875556293,0.0071112366958652196,0.008437550920645354,0.001392695551949874,0.012213925882116783,0.006727050861445205,-0.00022541037948486942,0.00209839123338762,0.0061489396756655434,-6.1013454518699106e-05,0.00456914628057925,-0.002536589745892104,-0.006399143058034018,0.03301977574266357,-0.014672662402094305
2010-04-23,0.00012914295202337556,0.01974904528096011,0.011068415126160636,-0.0005686353095122332,0.011297062398597735,0.006620078928598838,-0.0029309956101378765,-0.0001744997673336357,-0.0012105758715269532,-0.0049487034901826155,0.003303925349575909,-0.00469849843091652,0.015213137201804505,0.015345854985396423,0.006320706205005022
2010-04-26,-0.002576376655199053,0.002634180143274989,0.010372915553380269,0.006673270245166396,0.009143549863942946,0.00024109521519743993,-0.007235967012503397,0.003964329346841433,-0.004391460658367818,0.025264101631551794,-0.0034040023776501505,-0.010225205760283074,0.012383207555241249,0.004293662824671252,-0.01824685417420746
2010-04-27,-0.008396393619480524,-0.008405197603451375,0.01286639315901339,-0.002560366077873244,-0.008355271565495204,0.005641607288962014,0.0023402468871145388,-0.00037251655629133573,-0.005657625444023595,-0.006589367915656008,0.007539037182245023,0.0035967570805601756,-0.00738229343249297,-0.007994063480284752,-0.014400346996313207
2010-04-28,-0.010823715188948757,-0.012458424939399193,-0.0160751148048196,-0.018210925872827244,-0.008984976068415751,-0.0021305323934134313,-0.0021387324445713007,-0.01459152830110555,-0.01331961153104555,-0.02521399194896179,-0.01598345613626584,0.000270623673754411,-0.017145618814856434,0.000821715969624881,-0.0374730449324473
2010-04-29,0.005587347078584104,0.017530021069237733,0.007796884222221134,0.012231373926104183,0.012598343281447155,-0.010477911250009964,-0.00341144530970916,-0.0018656559629557368,-0.004202083658030764,0.013624204527061146,0.004961156988332993,-0.0040253862297403575,0.01717210577405681,0.015339316553891535,0.01982031410740004
2010-04-30,0.017397038097232143,0.006788184173483813,0.008346826385026818,0.007347006069265971,0.004969961909800924,0.006984170651649135,0.01140742333817224,0.007956487694807723,0.01023952420223817,-0.003731649048492547,0.015907476434107393,0.010043209155669697,0.0047164967174886385,0.009235196359458797,0.019255772248374825
2010-05-03,-0.005516580457298748,-0.009609588312471273,-0.0009273404364356086,0.0017764714707546592,-0.006105695752848361,-0.0036988776142908852,-4.8729921057533154e-05,-0.009322062213906301,-0.004600112023453451,-0.0139047944439874,0.0014259899434319045,0.0012894177261004724,-0.009767650578380471,-0.002735259987843297,-0.012096153423211464
2010-05-04,-0.008086036915322059,-0.015528617462022276,-0.0195410777881454,-0.016936749274163554,-0.007266929812155154,-0.01100878955737683,-0.004740323316631323,-0.009814502529510882,-0.014732116132894268,-0.037586619899050544,-0.008912495145592891,-0.0055200355451129335,-0.01500244208236623,-0.011580551322897925,-0.029475277722122106
2010-05-05,-0.000102755721625436,-0.004348639296736234,0.0005132114580685965,-0.002285136571533397,-0.005102846974167186,0.0008902347365518093,0.004188682100839891,0.010252392792670095,-0.007740492985558012,-0.012964847795264522,-0.006332846495758937,0.0077492376971386445,-0.004912547956129498,0.0074501779858173744,-0.013235462782429153
2010-05-06,-0.003487825309778092,1.5654596972281e-05,-0.007031872509960069,-0.0028039685872232045,-0.0002160957486415649,-0.0017748120627470998,0.014867416686614066,-0.01080579905596768,-0.004825031381073486,-0.011435274410562357,0.0016729668473736137,0.01682204599762538,-0.0052373234426090765,0.0073060529507995575,-0.0060207355060672985
2010-05-07,-0.016490779601058714,-0.03192444166144848,-0.022759644512207355,-0.023291747142036967,-0.030348484138268628,-0.004977493133671351,-0.018554431573981844,-0.024080164965319617,-0.023128464808924054,-0.02373409433055529,-0.002258709751820187,-0.02059100292151328,-0.03239241689518235,-0.03494506344357473,-0.04588507682593124
2010-05-10,0.030242755465175408,0.04098166255215019,0.02603027970233507,0.021787773193378435,0.03906518563080108,0.008083942853236659,-0.0004494882064975947,0.028690671602696005,0.026995364305149483,0.0555532226608062,0.01814246940052522,-0.0025780002263610102,0.04879688955187245,0.022827573969238957,0.06792166090643925
2010-05-11,-0.0034511685860386665,-0.003122330097087289,-0.005462130230790008,-0.005544377687192514,-0.0050891966358058705,-0.005580697702488591,-0.012520091362828834,-0.009599551851160126,-0.007488316753958779,-0.022355320301017723,-0.009618132352077757,-0.013778147615805536,-0.0013179890235430758,-0.008262959667355019,-0.026143040763863312
2010-05-12,-0.0017733404720861046,0.009983274638742712,-0.003721772368354803,0.00279465754049113,0.01124363194251421,0.010694880858863609,0.013237926479009232,0.007181605491614285,0.009658104342130436,0.0010263366112805983,0.005446683372991146,0.013622905299330634,0.012718309320900234,0.01286590957184175,0.00862617549317668
2010-05-13,0.01852138919719981,0.005261154882639785,0.004770558836892258,0.017067388385364257,0.007717266484610352,0.008227070936053682,0.011089207602248186,0.007887683471601958,0.016395750201963377,-0.0007994507728024125,0.0022014655470641298,0.010841653339521917,0.009476801082775488,-0.0009025446745685173,0.026755462086692328
2010-05-14,-0.013396444660903395,-0.018857403039899467,-0.005215163162257785,-0.008220308390490594,-0.018169025215354018,0.00199013098461287,0.00026406707303650023,-0.01398878870766218,-0.004696673189823808,-0.03101593400384217,-0.010849781906047129,0.0008958605751474558,-0.013542206627058406,-0.027379614733690105,-0.026058261265361815
2010-05-17,-0.012051129369151425,-0.006523065371439207,0.0013737581882553584,-0.00885001767923621,-0.0029677982208790032,0.004405121588301419,0.004703552964470337,-0.016302067725501912,0.0071085029795214805,-0.0037809608445468212,-0.009101003291430265,0.004612419625471542,-0.007483010383245392,0.0017543809357272178,-0.010468512676714448
